time,object_a_x,object_a_y,object_a_z,object_a_vx,object_a_vy,object_a_vz,object_b_x,object_b_y,object_b_z,object_b_vx,object_b_vy,object_b_vz,total_translational_ke,total_px,total_py
2.052777777777778034e+00,-4.083030530206360753e-01,-5.145342651296218774e-07,7.749915127435742512e-01,-2.149822663761507546e-01,-2.822411467657164007e-07,7.167723792972369168e-10,1.754861670033601495e+00,-4.866587756529536593e-07,2.498987937291332131e-02,8.083470834610190225e-01,-1.110930000889954445e-06,2.327283712966199403e-10,2.168253208876885774e-02,2.915242103380757260e-02,-9.205750326231174383e-08
2.055555555555555802e+00,-4.089001428215369716e-01,-5.153181592057712791e-07,7.749915127455655472e-01,-2.149423495022508568e-01,-2.821887749902632149e-07,7.169319426320042155e-10,1.757105605268061588e+00,-4.897426775187362776e-07,2.498987937356035929e-02,8.076399018535086460e-01,-1.109962918824319883e-06,2.330021488250455519e-10,2.164747594444854303e-02,2.911358265600793790e-02,-9.199476487858288812e-08
2.058333333333333570e+00,-4.094971217554446707e-01,-5.161019078221103311e-07,7.749915127475570653e-01,-2.149024389700238402e-01,-2.821364115396559284e-07,7.169393793915457280e-10,1.759347576537343638e+00,-4.928238936338781933e-07,2.498987937420744238e-02,8.069329257563874203e-01,-1.108996119185980160e-06,2.327688944370187585e-10,2.161246002252029813e-02,2.907475603808110098e-02,-9.193204418972782941e-08
2.061111111111111338e+00,-4.100939898399720840e-01,-5.168855110017599624e-07,7.749915127495488054e-01,-2.148625347781081552e-01,-2.820840564121078311e-07,7.170578731480192758e-10,1.761587584411954399e+00,-4.959024247824135369e-07,2.498987937485456362e-02,8.062261549988508635e-01,-1.108029601741409777e-06,2.330343713136118211e-10,2.157748428847466177e-02,2.903594116990131785e-02,-9.186934118157427710e-08
2.063888888888889106e+00,-4.106907470927282922e-01,-5.176689687678360197e-07,7.749915127515408786e-01,-2.148226369251427514e-01,-2.820317096058334834e-07,7.171943473133213232e-10,1.763825629461925892e+00,-4.989782717477270825e-07,2.498987937550171609e-02,8.055195894102815668e-01,-1.107063366257026903e-06,2.327815405711586294e-10,2.154254870784783060e-02,2.899713804135404388e-02,-9.180665583994663190e-08
2.066666666666666874e+00,-4.112873935313187124e-01,-5.184522811434493735e-07,7.749915127535331738e-01,-2.147827454097669675e-01,-2.819793711190454340e-07,7.172790209009072271e-10,1.766061712256816518e+00,-5.020514353125572121e-07,2.498987937614894489e-02,8.048132288201664819e-01,-1.106097412500334759e-06,2.330697388558400363e-10,2.150765324621758609e-02,2.895834664233096212e-02,-9.174398815073417195e-08
2.069444444444444642e+00,-4.118839291733449315e-01,-5.192354481517061296e-07,7.749915127555256911e-01,-2.147428602306204748e-01,-2.819270409499598846e-07,7.173781447350480178e-10,1.768295833365711722e+00,-5.051219162589943275e-07,2.498987937679587185e-02,8.041070730581758585e-01,-1.105131740237852948e-06,2.331100243391226456e-10,2.147279786920706576e-02,2.891956696273470517e-02,-9.168133809976755805e-08
2.072222222222222410e+00,-4.124803540364047061e-01,-5.200184698157072060e-07,7.749915127575185414e-01,-2.147029813863433612e-01,-2.818747190967901249e-07,7.174054302006016570e-10,1.770527993357223773e+00,-5.081897153684823325e-07,2.498987937744315962e-02,8.034011219541058457e-01,-1.104166349237160289e-06,2.331029327895528525e-10,2.143798254248193216e-02,2.888079899247544824e-02,-9.161870567294072701e-08
2.075000000000000178e+00,-4.130766681380921290e-01,-5.208013461585487558e-07,7.749915127595116138e-01,-2.146631088755760197e-01,-2.818224055577544741e-07,7.174807102605651465e-10,1.772758192799492649e+00,-5.112548334218201156e-07,2.498987937808977433e-02,8.026953753379062473e-01,-1.103201239265820988e-06,2.328509503268794134e-10,2.140320723175168430e-02,2.884204272147253625e-02,-9.155609085614716567e-08
2.077777777777777946e+00,-4.136728714959974074e-01,-5.215840772033217442e-07,7.749915127615047972e-01,-2.146232426969593154e-01,-2.817701003310680221e-07,7.176218352195062877e-10,1.774986432260186042e+00,-5.143172711991597493e-07,2.498987937873713844e-02,8.019898330396532105e-01,-1.102236410091137307e-06,2.331196190946682734e-10,2.136847190276824904e-02,2.880329813965285327e-02,-9.149349363526435985e-08
2.080555555555555713e+00,-4.142689641277070289e-01,-5.223666629731123718e-07,7.749915127634984247e-01,-2.145833828491345296e-01,-2.817178034149474468e-07,7.177399403979212167e-10,1.777212712306500464e+00,-5.173770294800098792e-07,2.498987937938385029e-02,8.012844948896037378e-01,-1.101271861481744736e-06,2.328874558477078693e-10,2.133377652132859709e-02,2.876456523695411840e-02,-9.143091399624995914e-08
2.083333333333333481e+00,-4.148649460508037068e-01,-5.231491034910018629e-07,7.749915127654921632e-01,-2.145435293307432489e-01,-2.816655148076117556e-07,7.177799032226372944e-10,1.779437033505160581e+00,-5.204341090432340291e-07,2.498987938003097847e-02,8.005793607181246330e-01,-1.100307593205046759e-06,2.329197338474253698e-10,2.129912105327123883e-02,2.872584400332058377e-02,-9.136835192498786831e-08
2.086111111111111249e+00,-4.154608172828663237e-01,-5.239313987800663597e-07,7.749915127674862347e-01,-2.145036821404274208e-01,-2.816132345072773089e-07,7.178778873434543684e-10,1.781659396422420327e+00,-5.234885106670516603e-07,2.498987938067815870e-02,7.998744303557485669e-01,-1.099343605029688819e-06,2.329161932768109011e-10,2.126450546447888890e-02,2.868713442870644489e-02,-9.130580740743627955e-08
2.088888888888889017e+00,-4.160565778414700988e-01,-5.247135488633772396e-07,7.749915127694805284e-01,-2.144638412768294644e-01,-2.815609625121624257e-07,7.179732103984592939e-10,1.783879801624063566e+00,-5.265402351290403947e-07,2.498987938132539791e-02,7.991697036331456561e-01,-1.098379896724173636e-06,2.329568499909173696e-10,2.122992972087704711e-02,2.864843650307408868e-02,-9.124328042954502062e-08
2.091666666666666785e+00,-4.166522277441863653e-01,-5.254955537640009039e-07,7.749915127714750440e-01,-2.144240067385921045e-01,-2.815086988204857429e-07,7.180776338128191938e-10,1.786098249675403871e+00,-5.295892832061335799e-07,2.498987938197224160e-02,7.984651803811342319e-01,-1.097416468056908850e-06,2.329283467494835946e-10,2.119539378843444261e-02,2.860975021639475951e-02,-9.118077097725824150e-08
2.094444444444444553e+00,-4.172477670085827928e-01,-5.262774135049985657e-07,7.749915127734698927e-01,-2.143841785243584819e-01,-2.814564434304672208e-07,7.181917161674933325e-10,1.788314741141284969e+00,-5.326356556746241008e-07,2.498987938261924835e-02,7.977608604306724027e-01,-1.096453318797411712e-06,2.329850531251898005e-10,2.116089763316261405e-02,2.857107555864807705e-02,-9.111827903658674309e-08
2.097222222222222321e+00,-4.178431956522232205e-01,-5.270591281094267795e-07,7.749915127754648525e-01,-2.143443566327721816e-01,-2.814041963403262901e-07,7.182336461686311679e-10,1.790529276586081631e+00,-5.356793533101620499e-07,2.498987938326659858e-02,7.970567436128679351e-01,-1.095490448714132004e-06,2.329659434113784400e-10,2.112644122111630510e-02,2.853241251982258087e-02,-9.105580459347728264e-08
2.100000000000000089e+00,-4.184385136926677129e-01,-5.278406976003370176e-07,7.749915127774601453e-01,-2.143045410624770664e-01,-2.813519575482832818e-07,7.183132422206028878e-10,1.792741856573699666e+00,-5.387203768877567395e-07,2.498987938391366778e-02,7.963528297589670402e-01,-1.094527857576720173e-06,2.330220877366784293e-10,2.109202451839288506e-02,2.849376108991508519e-02,-9.099334763394870785e-08
2.102777777777777857e+00,-4.190337211474725598e-01,-5.286221220007759876e-07,7.749915127794556602e-01,-2.142647318121174427e-01,-2.812997270525590031e-07,7.184062442155969563e-10,1.794952481667576372e+00,-5.417587271817781837e-07,2.498987938456038310e-02,7.956491187003705834e-01,-1.093565545154680343e-06,2.327680478919624818e-10,2.105764749113307049e-02,2.845512125893166766e-02,-9.093090814401111816e-08
2.105555555555555625e+00,-4.196288180341903318e-01,-5.294034013337852092e-07,7.749915127814515081e-01,-2.142249288803379781e-01,-2.812475048513762201e-07,7.185215478155981828e-10,1.797161152430680753e+00,-5.447944049659547692e-07,2.498987938520752516e-02,7.949456102685985570e-01,-1.092603511217335162e-06,2.330377384118786921e-10,2.102331010551917664e-02,2.841649301688549401e-02,-9.086848610966397217e-08
2.108333333333333393e+00,-4.202238043703698800e-01,-5.301845356224014374e-07,7.749915127834475781e-01,-2.141851322657837564e-01,-2.811952909429559519e-07,7.185869174003434168e-10,1.799367869425514632e+00,-5.478274110133771727e-07,2.498987938585441743e-02,7.942423042953457024e-01,-1.091641755535267449e-06,2.330981085235661610e-10,2.098901232777772990e-02,2.837787635380020768e-02,-9.080608151698208793e-08
2.111111111111111160e+00,-4.208186801735561700e-01,-5.309655248896563451e-07,7.749915127854437591e-01,-2.141453419671001945e-01,-2.811430853255183174e-07,7.186631081901317941e-10,1.801572633214112651e+00,-5.508577460964963493e-07,2.498987938650133744e-02,7.935392006124381004e-01,-1.090680277877913143e-06,2.328419419078686659e-10,2.095475412417734454e-02,2.833927125970726532e-02,-9.074369435197142235e-08
2.113888888888888928e+00,-4.214134454612905034e-01,-5.317463691585766289e-07,7.749915127874402732e-01,-2.141055579829331534e-01,-2.810908879972880416e-07,7.187338797037812199e-10,1.803775444358042046e+00,-5.538854109871249089e-07,2.498987938714828869e-02,7.928362990518312836e-01,-1.089719078015863534e-06,2.328343039204039400e-10,2.092053546102856654e-02,2.830067772464589168e-02,-9.068132460070773317e-08
2.116666666666666696e+00,-4.220081002511103518e-01,-5.325270684521844325e-07,7.749915127894371203e-01,-2.140657803119287717e-01,-2.810386989564890022e-07,7.188730548335353632e-10,1.805976303418403983e+00,-5.569104064564388102e-07,2.498987938779528503e-02,7.921335994456396579e-01,-1.088758155719605305e-06,2.328699420794944075e-10,2.088635630468524060e-02,2.826209573866478655e-02,-9.061897224926031948e-08
2.119444444444444464e+00,-4.226026445605494675e-01,-5.333076227934964998e-07,7.749915127914341895e-01,-2.140260089527337151e-01,-2.809865182013443889e-07,7.189305505084231385e-10,1.808175210955833334e+00,-5.599327332749753492e-07,2.498987938844271159e-02,7.914311016261120768e-01,-1.087797510759479658e-06,2.331438601205215733e-10,2.085221662154329580e-02,2.822352529182068498e-02,-9.055663728368977184e-08
2.122222222222222232e+00,-4.231970784071378278e-01,-5.340880322055249161e-07,7.749915127934313697e-01,-2.139862439039948994e-01,-2.809343457300784499e-07,7.190527114703249012e-10,1.810372167530499565e+00,-5.629523922126368647e-07,2.498987938908948936e-02,7.907288054256589316e-01,-1.086837142907070820e-06,2.329072351647809569e-10,2.081811637804197382e-02,2.818496637417999828e-02,-9.049431969013129909e-08
2.125000000000000000e+00,-4.237914018084016909e-01,-5.348682967112766844e-07,7.749915127954289940e-01,-2.139464851643597398e-01,-2.808821815409161218e-07,7.191008309648250219e-10,1.812567173702106516e+00,-5.659693840386885149e-07,2.498987938973628448e-02,7.900267106768086300e-01,-1.085877051932764040e-06,2.326516947842582894e-10,2.078405554066172639e-02,2.814641897581614260e-02,-9.043201945464828435e-08
2.127777777777777768e+00,-4.243856147818635405e-01,-5.356484163337539373e-07,7.749915127974267293e-01,-2.139067327324759293e-01,-2.808300256320829236e-07,7.191843023890420739e-10,1.814760230029893728e+00,-5.689837095217599718e-07,2.498987939038354103e-02,7.893248172122303563e-01,-1.084917237608114532e-06,2.329436140507956665e-10,2.075003407592521457e-02,2.810788308681098566e-02,-9.036973656337432181e-08
2.130555555555555536e+00,-4.249797173450420296e-01,-5.364283910959540427e-07,7.749915127994247976e-01,-2.138669866069915493e-01,-2.807778780018060153e-07,7.193443306297009343e-10,1.816951337072635342e+00,-5.719953694298470088e-07,2.498987939103052003e-02,7.886231248647629366e-01,-1.083957699704642994e-06,2.329798801797844376e-10,2.071605195039867911e-02,2.806935869725653981e-02,-9.030747100244111308e-08
2.133333333333333304e+00,-4.255737095154521477e-01,-5.372082210208690749e-07,7.749915128014230881e-01,-2.138272467865551807e-01,-2.807257386483089042e-07,7.194020934520040100e-10,1.819140495388642531e+00,-5.750043645303095954e-07,2.498987939167710698e-02,7.879216334673715405e-01,-1.082998437993686317e-06,2.327210091301878947e-10,2.068210913068978599e-02,2.803084579725232534e-02,-9.024522275796897776e-08
2.136111111111111072e+00,-4.261675913106051095e-01,-5.379879061314865551e-07,7.749915128034216005e-01,-2.137875132698155989e-01,-2.806736075698204972e-07,7.195186078889914683e-10,1.821327705535761954e+00,-5.780106955898749675e-07,2.498987939232418659e-02,7.872203428531460156e-01,-1.082039452247682536e-06,2.330155634416852806e-10,2.064820558344753268e-02,2.799234437690535995e-02,-9.018299181614478048e-08
2.138888888888888840e+00,-4.267613627480083549e-01,-5.387674464507889223e-07,7.749915128054203350e-01,-2.137477860554221620e-01,-2.806214847645675309e-07,7.195324058795193878e-10,1.823512968071377083e+00,-5.810143633746363567e-07,2.498987939297137029e-02,7.865192528553506257e-01,-1.081080742238079926e-06,2.330527403004989395e-10,2.061434127536452762e-02,2.795385442633304546e-02,-9.012077816309586858e-08
2.141666666666666607e+00,-4.273550238451656047e-01,-5.395468420017536393e-07,7.749915128074194026e-01,-2.137080651420244226e-01,-2.805693702307782241e-07,7.196702938444543562e-10,1.825696283552408872e+00,-5.840153686500539434e-07,2.498987939361818969e-02,7.858183633073755336e-01,-1.080122307737457341e-06,2.328161639170156505e-10,2.058051617317466220e-02,2.791537593566033662e-02,-9.005858178501748435e-08
2.144444444444444375e+00,-4.279485746195768048e-01,-5.403260928073534043e-07,7.749915128094186922e-01,-2.136683505282725160e-01,-2.805172639666801074e-07,7.197746842990682126e-10,1.827877652535315534e+00,-5.870137121809568686e-07,2.498987939426546012e-02,7.851176740427359135e-01,-1.079164148518198182e-06,2.330893499047359541e-10,2.054673024365302053e-02,2.787690889501962671e-02,-8.999640266809309108e-08
2.147222222222222143e+00,-4.285420150887381263e-01,-5.411051988905558333e-07,7.749915128114182039e-01,-2.136286422128167717e-01,-2.804651659705039408e-07,7.198496711907642620e-10,1.830057075576092984e+00,-5.900093947315411159e-07,2.498987939491202279e-02,7.844171848951250192e-01,-1.078206264352691991e-06,2.328338077894898106e-10,2.051298345361832198e-02,2.783845329455399142e-02,-8.993424079850686670e-08
2.149999999999999911e+00,-4.291353452701420212e-01,-5.418841602743236720e-07,7.749915128134180486e-01,-2.135889401943079635e-01,-2.804130762404770961e-07,7.199690687381687937e-10,1.832234553230275953e+00,-5.930024170653726883e-07,2.498987939555907811e-02,7.837168956983392443e-01,-1.077248655014333947e-06,2.328905557985594399e-10,2.047927576992934068e-02,2.780000912441264044e-02,-8.987209616250296968e-08
2.152777777777777679e+00,-4.297285651812772778e-01,-5.426629769816146894e-07,7.749915128154181154e-01,-2.135492444713973093e-01,-2.803609947748300156e-07,7.200340237240032693e-10,1.834410086052937094e+00,-5.959927799453861259e-07,2.498987939620582466e-02,7.830168062863448464e-01,-1.076291320275551499e-06,2.326334923308248648e-10,2.044560715948801760e-02,2.776157637475493156e-02,-8.980996874626778819e-08
2.155555555555555447e+00,-4.303216748396287983e-01,-5.434416490353818903e-07,7.749915128174182932e-01,-2.135095550427363320e-01,-2.803089215717934591e-07,7.200899026366114342e-10,1.836583674598688543e+00,-5.989804841338859877e-07,2.498987939685260590e-02,7.823169164932195496e-01,-1.075334259909837660e-06,2.329186635230406921e-10,2.041197758923662259e-02,2.772315503574690476e-02,-8.974785853605167463e-08
2.158333333333333215e+00,-4.309146742626778215e-01,-5.442201764585731973e-07,7.749915128194189151e-01,-2.134698719069769712e-01,-2.802568566295988220e-07,7.201839402615206609e-10,1.838755319421681689e+00,-6.019655303925481228e-07,2.498987939749951551e-02,7.816172261532143839e-01,-1.074377473690621492e-06,2.329548585283669482e-10,2.037838702616066519e-02,2.768474509756493895e-02,-8.968576551810118298e-08
2.161111111111110983e+00,-4.315075634679018113e-01,-5.449985592741318740e-07,7.749915128214196480e-01,-2.134301950627714994e-01,-2.802047999464750112e-07,7.203281478240786129e-10,1.840925021075608070e+00,-6.049479194824178699e-07,2.498987939814646328e-02,7.809177351007052792e-01,-1.073420961391177899e-06,2.327052682493668812e-10,2.034483543728652852e-02,2.764634655039288277e-02,-8.962368967865341751e-08
2.163888888888888751e+00,-4.321003424727745124e-01,-5.457767975049959963e-07,7.749915128234207140e-01,-2.133905245087726332e-01,-2.801527515206561219e-07,7.203856660503715759e-10,1.843092780113699369e+00,-6.079276521639136577e-07,2.498987939879348738e-02,7.802184431701915113e-01,-1.072464722785923582e-06,2.329948942114690169e-10,2.031132278968136515e-02,2.760795938442195396e-02,-8.956163100401446274e-08
2.166666666666666963e+00,-4.326930112947658946e-01,-5.465548911740988752e-07,7.749915128254220020e-01,-2.133508602436333945e-01,-2.801007113503743963e-07,7.205350430888879387e-10,1.845258597088727637e+00,-6.109047291968246750e-07,2.498987939944060863e-02,7.795193501963445515e-01,-1.071508757648219632e-06,2.330311568710108361e-10,2.027784905045533839e-02,2.756958358985366758e-02,-8.949958948042686247e-08
2.169444444444444731e+00,-4.332855699513422087e-01,-5.473328403043688457e-07,7.749915128274235121e-01,-2.133112022660072771e-01,-2.800486794338623413e-07,7.206164918255320018e-10,1.847422472553006179e+00,-6.138791513403132007e-07,2.498987940008745579e-02,7.788204560139539989e-01,-1.070553065752575713e-06,2.330873410949507729e-10,2.024441418675903409e-02,2.753121915689658514e-02,-8.943756509420215400e-08
2.172222222222222499e+00,-4.338780184599659862e-01,-5.481106449187292663e-07,7.749915128294253552e-01,-2.132715505745481077e-01,-2.799966557693524639e-07,7.206723898200984024e-10,1.849584407058389557e+00,-6.168509193529151324e-07,2.498987940073434458e-02,7.781217604579617753e-01,-1.069597646873350082e-06,2.328307702886833752e-10,2.021101816578502186e-02,2.749286607576837890e-02,-8.937555783164272931e-08
2.175000000000000266e+00,-4.344703568380959835e-01,-5.488883050400989426e-07,7.749915128314273094e-01,-2.132319051679101019e-01,-2.799446403550806592e-07,7.207187815300164502e-10,1.851744401156274034e+00,-6.198200339925388226e-07,2.498987940138125072e-02,7.774232633634312606e-01,-1.068642500784763567e-06,2.328071988660918024e-10,2.017766095476634242e-02,2.745452433669396189e-02,-8.931356767904306592e-08
2.177777777777778034e+00,-4.350625851031872937e-01,-5.496658206913912807e-07,7.749915128334295966e-01,-2.131922660447477802e-01,-2.798926331892777400e-07,7.208747279663363372e-10,1.853902455397598015e+00,-6.227864960164681485e-07,2.498987940202832686e-02,7.767249645655734946e-01,-1.067687627262217970e-06,2.331612819483908083e-10,2.014434252097771841e-02,2.741619392990710460e-02,-8.925159462276807743e-08
2.180555555555555802e+00,-4.356547032726911239e-01,-5.504431918955151335e-07,7.749915128354322169e-01,-2.131526332037161908e-01,-2.798406342701804484e-07,7.209244035077944091e-10,1.856058570332842717e+00,-6.257503061813607124e-07,2.498987940267509769e-02,7.760268638997609436e-01,-1.066733026080049102e-06,2.329047076726764587e-10,2.011106283173611300e-02,2.737787484565119833e-02,-8.918963864911917644e-08
2.183333333333333570e+00,-4.362467113640550731e-01,-5.512204186753742721e-07,7.749915128374349482e-01,-2.131130066434706039e-01,-2.797886435960259501e-07,7.210292207043833557e-10,1.858212746512032165e+00,-6.287114652432495356e-07,2.498987940332191363e-02,7.753289612014729881e-01,-1.065778697013681213e-06,2.326691027343397167e-10,2.007782185439814862e-02,2.733956707417602161e-02,-8.912769974446320884e-08
2.186111111111111338e+00,-4.368386093947229654e-01,-5.519975010538677026e-07,7.749915128394380126e-01,-2.130733863626668168e-01,-2.797366611650484460e-07,7.210880798719232487e-10,1.860364984484733863e+00,-6.316699739575442232e-07,2.498987940396877466e-02,7.746312563063304513e-01,-1.064824639838427167e-06,2.329373430254300104e-10,2.004461955636169593e-02,2.730127060573980802e-02,-8.906577789515999280e-08
2.188888888888889106e+00,-4.374303973821349056e-01,-5.527744390538894552e-07,7.749915128414412990e-01,-2.130337723599608768e-01,-2.796846869754837254e-07,7.211795795963871214e-10,1.862515284800058568e+00,-6.346258330790292700e-07,2.498987940461573631e-02,7.739337490501171368e-01,-1.063870854329498818e-06,2.329740185491591120e-10,2.001145590506677244e-02,2.726298543061054722e-02,-8.900387308756345698e-08
2.191666666666666874e+00,-4.380220753437272241e-01,-5.535512326983286893e-07,7.749915128434448075e-01,-2.129941646340092753e-01,-2.796327210255693244e-07,7.212641543047348947e-10,1.864663648006661401e+00,-6.375790433618673428e-07,2.498987940526285756e-02,7.732364392687360866e-01,-1.062917340263250670e-06,2.330306659442671346e-10,1.997833086799349900e-02,2.722471153906332736e-02,-8.894198530809627201e-08
2.194444444444444642e+00,-4.386136432969326426e-01,-5.543278820100696942e-07,7.749915128454486490e-01,-2.129545631834688646e-01,-2.795807633135440498e-07,7.214053469178915989e-10,1.866810074652742069e+00,-6.405296055595976920e-07,2.498987940590960063e-02,7.725393267982396672e-01,-1.061964097414948577e-06,2.327779670407981172e-10,1.994524441266345982e-02,2.718644892138218083e-02,-8.888011454311587380e-08
2.197222222222222410e+00,-4.392051012591799419e-01,-5.551043870119916768e-07,7.749915128474526016e-01,-2.129149680069969131e-01,-2.795288138376431613e-07,7.214512806608119888e-10,1.868954565286045089e+00,-6.434775204251381637e-07,2.498987940655649637e-02,7.718424114747997056e-01,-1.061011125561303430e-06,2.328340974883102987e-10,1.991219650663823490e-02,2.714819756785826280e-02,-8.881826077906608237e-08
2.200000000000000178e+00,-4.397964492478942944e-01,-5.558807477269691854e-07,7.749915128494568872e-01,-2.128753791032509946e-01,-2.794768725961057834e-07,7.216183952468702145e-10,1.871097120453860008e+00,-6.464227887107843520e-07,2.498987940720341291e-02,7.711456931347459021e-01,-1.060058424477944460e-06,2.328105208615482979e-10,1.987918711752113474e-02,2.710995746879216184e-02,-8.875642400232618439e-08
2.202777777777777946e+00,-4.403876872804972642e-01,-5.566569641778716859e-07,7.749915128514615059e-01,-2.128357964708891548e-01,-2.794249395871719404e-07,7.216648528762803494e-10,1.873237740703022514e+00,-6.493654111682106586e-07,2.498987940785004844e-02,7.704491716145351887e-01,-1.059105993941682720e-06,2.328667987605559375e-10,1.984621621295576399e-02,2.707172861449208892e-02,-8.869460419934643204e-08
2.205555555555555713e+00,-4.409788153744064743e-01,-5.574330363875639858e-07,7.749915128534662356e-01,-2.127962201085697169e-01,-2.793730148090785862e-07,7.217821930416423726e-10,1.875376426579913547e+00,-6.523053885484718805e-07,2.498987940849681580e-02,7.697528467507669392e-01,-1.058153833729159012e-06,2.329034534676033275e-10,1.981328376062665986e-02,2.703351099527474127e-02,-8.863280135656660870e-08
2.208333333333333481e+00,-4.415698335470359392e-01,-5.582089643789058102e-07,7.749915128554712984e-01,-2.127566500149515039e-01,-2.793210982600682333e-07,7.218458573932107214e-10,1.877513178630461077e+00,-6.552427216020014101e-07,2.498987940914400296e-02,7.690567183801755302e-01,-1.057201943616870562e-06,2.329397091882512427e-10,1.978038972825888614e-02,2.699530460146489647e-02,-8.857101546041837151e-08
2.211111111111111249e+00,-4.421607418157958991e-01,-5.589847481747520139e-07,7.749915128574765832e-01,-2.127170861886935327e-01,-2.792691899383805354e-07,7.219353274912077012e-10,1.879647997400139436e+00,-6.581774110786147293e-07,2.498987940979055869e-02,7.683607863396386684e-01,-1.056250323382568630e-06,2.327116225414593842e-10,1.974753408361838020e-02,2.695710942339590160e-02,-8.850924649740835328e-08
2.213888888888889017e+00,-4.427515401980929299e-01,-5.597603877979526871e-07,7.749915128594822011e-01,-2.126775286284554034e-01,-2.792172898422547758e-07,7.220461659129817633e-10,1.881780883433970653e+00,-6.611094577275071860e-07,2.498987941043721503e-02,7.676650504661552965e-01,-1.055298972802769503e-06,2.327473856006401220e-10,1.971471679451089823e-02,2.691892545140832718e-02,-8.844749445396909790e-08
2.216666666666666785e+00,-4.433422287113298332e-01,-5.605358832713528378e-07,7.749915128614879301e-01,-2.126379773328969935e-01,-2.791653979699325669e-07,7.220834225690753172e-10,1.883911837276523338e+00,-6.640388622972556880e-07,2.498987941108431546e-02,7.669695105968717952e-01,-1.054347891655196066e-06,2.330324804650230064e-10,1.968193782878316020e-02,2.688075267585157344e-02,-8.838575931660568968e-08
2.219444444444444553e+00,-4.439328073729056912e-01,-5.613112346177928152e-07,7.749915128634939920e-01,-2.125984323006784860e-01,-2.791135143196570567e-07,7.222463183076399673e-10,1.886040859471914910e+00,-6.669656255358202917e-07,2.498987941173154079e-02,7.662741665690813164e-01,-1.053397079717479087e-06,2.330687847579282490e-10,1.964919715432277697e-02,2.684259108708381830e-02,-8.832404107181786605e-08
2.222222222222222321e+00,-4.445232762002159221e-01,-5.620864418601078865e-07,7.749915128655002761e-01,-2.125588935304606186e-01,-2.790616388896692223e-07,7.222457978905971743e-10,1.888167950563810926e+00,-6.698897481905424016e-07,2.498987941237806529e-02,7.655790182202044658e-01,-1.052446536767111483e-06,2.328190695788379116e-10,1.961649473905731356e-02,2.680444067547081005e-02,-8.826233970609692057e-08
2.225000000000000089e+00,-4.451136352106521699e-01,-5.628615050211286601e-07,7.749915128675068932e-01,-2.125193610209043515e-01,-2.790097716782128998e-07,7.223574551018518974e-10,1.890293111095425305e+00,-6.728112310081476292e-07,2.498987941302507898e-02,7.648840653877855278e-01,-1.051496262582659147e-06,2.328758089142901611e-10,1.958383055095406361e-02,2.676630143138573892e-02,-8.820065520599870659e-08
2.227777777777777857e+00,-4.457038844216023588e-01,-5.636364241236806622e-07,7.749915128695136213e-01,-2.124798347706710333e-01,-2.789579126835307075e-07,7.225018760353973946e-10,1.892416341609521213e+00,-6.757300747347445227e-07,2.498987941367178736e-02,7.641893079095296581e-01,-1.050546256941677886e-06,2.326178520639654579e-10,1.955120455802171475e-02,2.672817334521138816e-02,-8.813898755801843522e-08
2.230555555555555625e+00,-4.462940238504506940e-01,-5.644111991905845486e-07,7.749915128715206825e-01,-2.124403147784225676e-01,-2.789060619038672226e-07,7.225308407132757793e-10,1.894537642648411291e+00,-6.786462801158257312e-07,2.498987941431861717e-02,7.634947456232527019e-01,-1.049596519622813215e-06,2.326734881152869860e-10,1.951861672830799282e-02,2.669005640733713297e-02,-8.807733674871684348e-08
2.233333333333333393e+00,-4.468840535145777171e-01,-5.651858302446562105e-07,7.749915128735279657e-01,-2.124008010428209414e-01,-2.788542193374649047e-07,7.226481479188917589e-10,1.896657014753957649e+00,-6.815598478962696992e-07,2.498987941496549556e-02,7.628003783669214943e-01,-1.048647050404603289e-06,2.329431630226919125e-10,1.948606702990148681e-02,2.665195060816140035e-02,-8.801570276464802449e-08
2.236111111111111160e+00,-4.474739734313601947e-01,-5.659603173087065628e-07,7.749915128755355820e-01,-2.123612935625287801e-01,-2.788023849825714544e-07,7.227653232855235643e-10,1.898774458467572979e+00,-6.844707788203383372e-07,2.498987941561248496e-02,7.621062059786450904e-01,-1.047697849065455818e-06,2.329817536811384926e-10,1.945355543093115272e-02,2.661385593809111397e-02,-8.795408559235877893e-08
2.238888888888888928e+00,-4.480637836181711742e-01,-5.667346604055416500e-07,7.749915128775434203e-01,-2.123217923362089865e-01,-2.787505588374288018e-07,7.228484633775567048e-10,1.900889974330220555e+00,-6.873790736316810447e-07,2.498987941625922110e-02,7.614122282966548916e-01,-1.046748915384953983e-06,2.330379951509531367e-10,1.942108189956539763e-02,2.657577238754047985e-02,-8.789248521846582743e-08
2.241666666666666696e+00,-4.486534840923800393e-01,-5.675088595579628579e-07,7.749915128795514807e-01,-2.122822973625247966e-01,-2.786987409002851240e-07,7.229268468578187168e-10,1.903003562882414235e+00,-6.902847330733323814e-07,2.498987941690605785e-02,7.607184451593230756e-01,-1.045800249141516293e-06,2.330752067042363151e-10,1.938864640401286032e-02,2.653769994693215561e-02,-8.783090162951663242e-08
